Latitude: 28.64278  Longitude: -82.26415
X & Y on Lambert Conformal Conic: 1692532.5 -1301758.28
Tile: 10669
Elevation: 25 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2006,76,42671.77,0.00,434.56,0.00,26.90,11.36,1343.76
2006,77,42777.28,0.00,420.73,0.00,27.82,13.02,1499.14
2006,78,42882.86,0.00,447.29,0.00,27.61,11.56,1362.04
2006,79,42988.50,0.00,435.43,0.00,30.12,14.30,1629.34
2006,80,43094.18,0.00,376.14,0.00,28.54,15.79,1793.34
2006,81,43199.88,0.00,383.92,0.00,26.72,14.02,1599.46
2006,82,43305.58,0.00,363.24,0.00,24.36,12.88,1485.56
2006,83,43411.27,0.00,325.05,0.00,21.14,11.46,1352.60
2006,84,43516.91,0.00,436.37,0.00,18.60,4.91,866.70
2006,85,43622.49,0.00,464.64,0.00,18.95,3.88,762.35
2006,86,43728.00,0.00,527.64,0.00,22.68,3.09,667.37
2006,87,43833.41,0.00,525.81,0.00,26.00,5.88,790.80
2006,88,43938.71,0.00,498.28,0.00,28.14,9.72,1034.65
2006,89,44043.86,0.00,471.20,0.00,28.54,11.80,1212.44
2006,90,44148.87,0.00,467.25,0.00,29.00,12.53,1271.60
2006,91,44253.69,0.00,458.85,0.00,28.63,12.79,1304.53
2006,92,44358.32,0.00,457.14,0.00,29.51,13.65,1373.38
2006,93,44462.74,0.00,388.33,0.00,28.55,15.90,1697.20
2006,94,44566.92,0.00,436.06,0.00,29.70,15.06,1529.08
2006,95,44670.83,0.00,528.43,0.00,29.21,9.46,973.66
2006,96,44774.47,0.00,540.70,0.00,30.34,9.28,943.28
2006,97,44877.81,0.00,512.75,0.00,31.32,12.23,1168.96
2006,98,44980.83,0.00,421.18,0.00,30.82,16.65,1700.25
2006,99,45083.51,17.57,269.92,0.00,27.62,16.24,1845.02
2006,100,45185.81,0.00,431.99,0.00,26.70,12.81,1402.30
2006,101,45287.73,0.00,424.20,0.00,27.12,13.54,1476.16
2006,102,45389.24,0.00,428.41,0.00,27.44,13.67,1479.50
2006,103,45490.31,0.00,451.60,0.00,27.44,12.70,1362.18
2006,104,45590.93,0.00,504.19,0.00,29.60,11.86,1218.28
2006,105,45691.06,0.00,465.02,0.00,29.67,14.06,1451.36
2006,106,45790.68,0.00,461.08,0.00,28.70,13.48,1408.49
2006,107,45889.78,0.00,357.48,0.00,28.61,17.47,1981.71
2006,108,45988.31,0.00,321.45,0.00,29.07,19.19,2222.22
2006,109,46086.27,0.00,396.60,0.00,30.99,18.43,1985.60
2006,110,46183.61,0.00,439.56,0.00,33.32,18.68,1918.05
2006,111,46280.32,0.00,421.13,0.00,33.00,19.16,2011.44
2006,112,46376.37,0.00,434.07,0.00,32.08,17.87,1839.17
2006,113,46471.72,0.00,413.56,0.00,31.61,18.22,1918.71
2006,114,46566.36,0.00,452.09,0.00,30.99,16.17,1629.84
2006,115,46660.26,0.00,434.72,0.00,31.26,17.17,1750.58
2006,116,46753.38,0.00,384.32,0.00,31.21,19.17,2079.27
2006,117,46845.70,0.00,382.20,0.00,29.84,18.26,1978.41
2006,118,46937.18,0.00,484.61,0.00,28.90,13.62,1344.24
2006,119,47027.81,0.00,446.72,0.00,27.93,14.49,1478.79
2006,120,47117.54,0.00,418.92,0.00,27.09,14.90,1562.24
2006,121,47206.34,0.00,501.79,0.00,28.82,13.07,1249.72
2006,122,47294.20,0.00,547.15,0.00,29.85,11.31,1056.43
2006,123,47381.07,0.00,541.46,0.00,31.49,12.84,1160.98
2006,124,47466.92,0.00,524.33,0.00,31.69,13.98,1268.92
2006,125,47551.72,0.00,487.56,0.00,30.62,15.73,1145.66
2006,126,47635.44,0.00,484.55,0.00,30.87,17.26,743.72
2006,127,47718.05,0.00,510.97,0.00,32.42,17.62,762.03
2006,128,47799.51,0.00,495.21,0.00,32.39,18.33,798.99
2006,129,47879.80,24.38,327.13,0.00,31.04,19.29,851.96
2006,130,47958.87,0.00,431.23,0.00,32.02,20.13,1092.91
2006,131,48036.69,14.38,244.14,0.00,29.31,20.52,1832.48
2006,132,48113.23,0.00,477.96,0.00,28.12,14.81,908.28
2006,133,48188.46,0.00,514.99,0.00,28.88,14.08,740.42
2006,134,48262.35,0.00,546.61,0.00,30.57,14.09,674.05
2006,135,48334.85,0.00,466.93,0.00,29.50,16.69,962.25
2006,136,48405.94,4.11,265.23,0.00,25.32,16.21,1481.73
2006,137,48475.58,0.00,492.58,0.00,26.91,13.39,802.86
2006,138,48543.74,0.00,475.53,0.00,27.78,14.78,897.81
2006,139,48610.38,0.00,498.10,0.00,29.98,15.85,893.84
2006,140,48675.48,0.00,518.58,0.00,32.45,17.13,901.56
2006,141,48738.99,0.00,517.49,0.00,33.21,17.81,934.14
2006,142,48800.89,0.00,469.24,0.00,31.94,18.70,1110.48
2006,143,48861.14,0.00,390.14,0.00,30.65,20.18,1454.34
2006,144,48919.72,0.00,476.68,0.00,33.43,19.86,1154.63
2006,145,48976.59,0.00,483.60,0.00,33.06,19.28,1099.66
2006,146,49031.71,0.00,489.52,0.00,33.55,19.55,1022.21
2006,147,49085.06,0.00,478.26,0.00,33.84,20.19,1087.92
2006,148,49136.61,0.00,527.94,0.00,35.36,19.76,879.02
2006,149,49186.33,0.00,485.90,0.00,34.45,20.75,938.40
2006,150,49234.19,0.00,494.84,0.00,33.98,19.94,889.24
2006,151,49280.16,0.00,475.01,0.00,33.88,20.66,932.81
2006,152,49324.22,3.90,291.54,0.00,32.06,21.55,1627.55
2006,153,49366.34,7.99,312.90,0.00,32.30,21.00,1560.06
2006,154,49406.48,0.00,422.80,0.00,31.79,20.76,1310.88
2006,155,49444.64,0.00,423.02,0.00,31.97,21.01,1327.43
2006,156,49480.78,0.00,470.86,0.00,32.90,20.33,1128.06
2006,157,49514.89,0.00,522.24,0.00,33.41,18.77,900.74
2006,158,49546.93,0.00,547.28,0.00,33.45,17.54,783.38
2006,159,49576.90,0.00,527.45,0.00,33.25,18.23,860.08
2006,160,49604.77,0.00,543.44,0.00,35.26,19.04,849.98
2006,161,49630.52,0.00,516.58,0.00,35.52,20.38,983.48
2006,162,49654.14,10.88,299.51,0.00,33.12,22.06,1855.79
2006,163,49675.61,38.55,137.84,0.00,26.09,21.43,2552.15
2006,164,49694.92,11.16,237.02,0.00,30.40,21.92,2630.18
2006,165,49712.05,0.00,349.32,0.00,32.06,22.68,2466.14
2006,166,49727.00,0.00,369.65,0.00,32.90,22.82,2419.30
2006,167,49739.75,0.00,440.92,0.00,34.09,21.60,2052.64
2006,168,49750.30,0.00,406.73,0.00,33.19,22.02,2203.07
2006,169,49758.64,0.00,368.12,0.00,29.23,19.82,2051.87
2006,170,49764.76,0.00,414.86,0.00,32.59,21.47,2114.69
2006,171,49768.65,0.00,462.40,0.00,34.14,21.20,1949.37
2006,172,49770.33,0.00,448.76,0.00,34.69,22.15,2095.37
2006,173,49769.78,0.00,479.88,0.00,35.07,21.18,1897.47
2006,174,49767.00,0.00,470.36,0.00,34.72,21.29,1935.59
2006,175,49762.00,5.78,305.68,0.00,32.40,21.27,2382.80
2006,176,49754.78,30.06,238.08,0.00,30.38,22.27,2686.14
2006,177,49745.35,15.34,249.20,0.00,30.38,21.95,2635.36
2006,178,49733.71,10.21,284.28,0.00,32.22,22.26,2684.67
2006,179,49719.87,0.00,398.95,0.00,32.82,22.24,2624.13
2006,180,49703.83,8.16,305.31,0.00,32.75,21.93,2630.88
2006,181,49685.62,0.00,427.61,0.00,33.45,21.91,2543.80
2006,182,49665.24,0.00,439.99,0.00,34.09,21.94,2520.13
2006,183,49642.70,4.49,298.04,0.00,33.88,23.15,2834.51
2006,184,49618.02,9.50,308.02,0.00,33.84,22.67,2752.19
2006,185,49591.22,11.38,323.34,0.00,33.50,21.66,2587.87
2006,186,49562.31,0.00,423.88,0.00,33.07,21.62,2582.57
2006,187,49531.31,22.20,276.18,0.00,32.95,23.45,2884.91
2006,188,49498.24,32.89,257.17,0.00,30.77,22.49,2722.95
2006,189,49463.12,9.05,299.56,0.00,31.92,21.93,2631.10
2006,190,49425.98,0.00,447.39,0.00,32.13,20.58,2422.09
2006,191,49386.83,0.00,431.21,0.00,33.08,21.99,2641.57
2006,192,49345.71,0.00,424.16,0.00,33.04,22.21,2677.59
2006,193,49302.63,0.00,405.16,0.00,32.62,22.38,2704.73
2006,194,49257.62,0.00,391.78,0.00,32.98,23.07,2819.69
2006,195,49210.71,0.00,409.76,0.00,33.79,23.09,2824.15
2006,196,49161.92,0.00,416.58,0.00,34.17,23.13,2829.83
2006,197,49111.29,0.00,412.88,0.00,34.08,23.22,2845.62
2006,198,49058.84,23.26,288.68,0.00,32.52,22.91,2793.67
2006,199,49004.61,2.61,342.08,0.00,34.16,21.62,2582.21
2006,200,48948.62,0.00,437.76,0.00,34.54,22.61,2742.82
2006,201,48890.90,3.77,343.82,0.00,34.35,21.65,2586.70
2006,202,48831.49,0.00,448.86,0.00,33.98,21.77,2606.64
2006,203,48770.42,5.04,320.04,0.00,33.52,22.31,2693.75
2006,204,48707.71,8.69,268.97,0.00,32.06,23.37,2871.64
2006,205,48643.41,10.50,270.32,0.00,31.99,23.31,2861.08
2006,206,48577.54,0.00,431.63,0.00,34.26,22.78,2771.78
2006,207,48510.14,0.00,442.50,0.00,34.40,22.38,2705.37
2006,208,48441.25,0.00,430.28,0.00,34.55,22.91,2792.98
2006,209,48370.88,0.00,436.26,0.00,34.16,22.37,2702.25
2006,210,48299.09,0.00,426.07,0.00,34.41,22.90,2792.18
2006,211,48225.90,0.00,411.65,0.00,33.89,23.03,2813.83
2006,212,48151.34,0.00,366.75,0.00,32.76,23.61,2913.52
2006,213,48075.46,0.00,461.78,0.00,34.98,21.91,2627.55
2006,214,47998.28,0.00,434.67,0.00,35.06,23.05,2816.45
2006,215,47919.83,0.00,432.53,0.00,35.21,23.23,2846.82
2006,216,47840.16,4.59,322.13,0.00,33.91,22.36,2700.69
2006,217,47759.28,5.97,340.11,0.00,34.43,21.72,2597.57
2006,218,47677.25,5.33,332.47,0.00,34.22,21.87,2621.11
2006,219,47594.09,4.16,318.20,0.00,34.96,23.09,2823.45
2006,220,47509.83,7.36,318.22,0.00,34.41,22.67,2752.29
2006,221,47424.50,0.00,470.58,0.00,35.05,21.11,2502.79
2006,222,47338.14,0.00,432.05,0.00,34.68,22.44,2715.01
2006,223,47250.78,0.00,426.01,0.00,34.26,22.31,2692.77
2006,224,47162.45,0.00,428.72,0.00,34.91,22.61,2743.26
2006,225,47073.18,10.91,285.23,0.00,33.89,23.55,2902.61
2006,226,46983.00,0.00,417.29,0.00,34.37,22.61,2742.59
2006,227,46891.95,0.00,414.03,0.00,34.19,22.56,2733.70
2006,228,46800.04,0.00,456.28,0.00,34.92,21.26,2525.65
2006,229,46707.32,15.42,304.46,0.00,33.47,22.19,2673.70
2006,230,46613.82,14.96,291.87,0.00,31.99,21.60,2578.43
2006,231,46519.55,11.45,268.01,0.00,31.45,22.20,2675.86
2006,232,46424.55,0.00,426.66,0.00,33.20,21.28,2529.11
2006,233,46328.85,15.71,317.38,0.00,33.87,21.88,2623.67
2006,234,46232.47,10.78,314.58,0.00,33.82,21.88,2623.25
2006,235,46135.44,9.53,279.57,0.00,32.99,22.81,2776.65
2006,236,46037.79,11.47,220.76,0.00,31.03,23.51,2896.86
2006,237,45939.55,34.05,221.71,0.00,30.69,23.25,2850.93
2006,238,45840.73,15.80,240.95,0.00,31.16,23.01,2810.81
2006,239,45741.37,8.94,274.53,0.00,32.83,23.11,2827.44
2006,240,45641.49,0.00,349.94,0.00,33.31,24.02,2986.73
2006,241,45541.12,9.75,295.27,0.00,34.51,23.50,2894.83
2006,242,45440.28,7.94,209.44,0.00,30.92,23.97,2977.40
2006,243,45338.99,9.71,236.20,0.00,31.22,23.36,2869.79
2006,244,45237.27,10.81,244.73,0.00,31.28,23.15,2833.70
2006,245,45135.16,0.00,362.84,0.00,32.60,23.22,2845.40
2006,246,45032.66,0.00,396.94,0.00,33.09,22.48,2720.31
2006,247,44929.82,26.82,319.68,0.00,33.03,21.31,2534.22
2006,248,44826.64,5.91,291.48,0.00,32.32,22.16,2668.11
2006,249,44723.14,10.42,284.64,0.00,32.69,22.76,2768.03
2006,250,44619.36,16.21,266.59,0.00,31.14,22.28,2688.98
2006,251,44515.31,4.06,271.77,0.00,30.13,21.30,2532.81
2006,252,44411.02,19.26,311.14,0.00,33.10,21.91,2628.65
2006,253,44306.49,6.38,298.04,0.00,32.40,22.02,2645.58
2006,254,44201.76,0.00,368.69,0.00,31.97,22.66,2751.00
2006,255,44096.85,3.98,283.87,0.00,31.49,21.93,2631.19
2006,256,43991.76,5.80,232.27,0.00,29.74,22.50,2724.67
2006,257,43886.54,11.44,278.09,0.00,32.20,22.83,2778.83
2006,258,43781.18,0.00,409.97,0.00,32.98,22.06,2652.08
2006,259,43675.72,0.00,415.99,0.00,33.27,21.97,2638.11
2006,260,43570.17,0.00,404.43,0.00,32.47,21.76,2604.04
2006,261,43464.56,0.00,403.38,0.00,32.94,22.06,2652.49
2006,262,43358.89,24.43,288.02,0.00,32.31,22.29,2689.34
2006,263,43253.20,22.07,306.67,0.00,31.17,20.44,2401.83
2006,264,43147.50,0.00,487.19,0.00,31.49,16.38,1862.39
2006,265,43041.80,0.00,464.47,0.00,32.75,18.49,2127.02
2006,266,42936.14,0.00,437.73,0.00,32.75,19.74,2300.49
2006,267,42830.52,0.00,436.22,0.00,32.71,19.56,2274.02
2006,268,42724.97,0.00,433.35,0.00,32.50,19.33,2241.87
2006,269,42619.51,1.87,351.16,0.00,31.46,21.87,2622.44
2006,270,42514.16,0.00,399.43,0.00,30.05,18.83,2172.94
2006,271,42408.93,0.00,453.25,0.00,29.17,15.38,1746.90
2006,272,42303.84,0.00,451.33,0.00,31.08,16.53,1879.59
2006,273,42198.93,0.00,454.88,0.00,30.61,15.63,1775.34
2006,274,42094.19,0.00,455.54,0.00,32.11,16.24,1845.11
2006,275,41989.67,0.00,420.62,0.00,32.21,18.22,2091.18
2006,276,41885.37,0.00,412.02,0.00,32.00,18.33,2106.38
2006,277,41781.32,0.00,389.26,0.00,31.37,18.87,2179.02
2006,278,41677.54,0.00,406.95,0.00,31.71,18.06,2070.49
2006,279,41574.04,0.00,442.94,0.00,32.00,15.74,1787.70
2006,280,41470.86,0.00,409.26,0.00,31.74,17.41,1987.39
2006,281,41368.01,0.00,362.45,0.00,29.00,17.38,1983.27
2006,282,41265.52,0.00,422.53,0.00,27.37,12.90,1486.91
2006,283,41163.40,0.00,419.74,0.00,28.75,13.87,1584.46
2006,284,41061.68,0.00,406.56,0.00,29.16,14.69,1670.62
2006,285,40960.39,0.00,366.23,0.00,30.92,17.98,2060.68
2006,286,40859.54,0.00,395.23,0.00,31.07,16.24,1845.20
2006,287,40759.16,0.00,366.25,0.00,28.10,15.24,1730.58
2006,288,40659.28,0.00,448.55,0.00,28.81,10.05,1231.28
2006,289,40559.92,0.00,382.38,0.00,28.78,14.45,1644.55
2006,290,40461.10,0.00,308.02,0.00,29.33,18.35,2108.56
2006,291,40362.85,0.00,310.90,0.00,31.82,20.19,2364.31
2006,292,40265.20,0.00,287.47,0.00,32.71,21.81,2611.75
2006,293,40168.17,0.00,303.98,0.00,32.84,21.10,2501.93
2006,294,40071.78,0.00,294.44,0.00,32.97,21.63,2584.06
2006,295,39976.08,0.00,283.26,0.00,31.98,21.31,2533.40
2006,296,39881.07,0.00,272.79,0.00,27.47,17.94,2054.63
2006,297,39786.80,0.00,422.07,0.00,23.51,6.45,964.02
2006,298,39693.29,0.00,424.19,0.00,24.45,6.61,975.13
2006,299,39600.56,0.00,415.21,0.00,27.68,9.40,1179.24
2006,300,39508.65,30.28,276.03,0.00,29.68,14.20,1618.76
2006,301,39417.59,24.20,203.23,0.00,25.63,15.72,1784.90
2006,302,39327.41,0.00,392.19,0.00,25.50,8.98,1145.58
2006,303,39238.14,0.00,385.46,0.00,27.83,11.09,1319.74
2006,304,39149.80,0.00,367.99,0.00,30.04,13.86,1582.82
2006,305,39062.43,0.00,319.29,0.00,29.81,16.60,1887.65
2006,306,38976.07,0.00,305.64,0.00,28.06,15.81,1795.48
2006,307,38890.73,0.00,308.70,0.00,25.46,13.36,1532.62
2006,308,38806.46,0.00,323.71,0.00,26.03,12.98,1495.10
2006,309,38723.29,0.00,331.78,0.00,27.10,13.38,1534.52
2006,310,38641.25,0.00,278.03,0.00,26.28,15.43,1751.87
2006,311,38560.37,17.76,149.80,0.00,24.56,17.18,1958.50
2006,312,38480.69,0.00,200.82,0.00,21.78,14.66,1667.26
2006,313,38402.24,0.00,336.64,0.00,24.57,10.95,1307.50
2006,314,38325.05,0.00,358.71,0.00,26.68,10.96,1308.46
2006,315,38249.15,0.00,342.68,0.00,26.98,12.18,1418.56
2006,316,38174.59,0.00,273.04,0.00,24.15,13.67,1564.27
2006,317,38101.39,0.00,356.63,0.00,23.77,8.34,1097.05
2006,318,38029.58,0.00,371.26,0.00,25.59,8.40,1101.73
2006,319,37959.21,12.15,287.22,0.00,29.03,9.19,1162.18
2006,320,37890.30,16.30,193.11,0.00,24.44,14.27,1625.43
2006,321,37822.90,0.00,309.85,0.00,19.28,6.94,997.60
2006,322,37757.02,0.00,331.20,0.00,19.04,5.25,887.07
2006,323,37692.71,0.00,358.26,0.00,20.32,4.07,817.13
2006,324,37629.99,0.00,295.81,0.00,15.81,4.12,819.63
2006,325,37568.91,0.00,260.26,0.00,14.68,4.76,857.73
2006,326,37509.48,0.00,287.84,0.00,16.37,4.86,863.65
2006,327,37451.76,0.00,347.36,0.00,21.45,5.35,893.50
2006,328,37395.75,0.00,358.85,0.00,23.82,6.05,937.94
2006,329,37341.51,0.00,314.13,0.00,24.90,10.69,1284.92
2006,330,37289.05,0.00,300.76,0.00,26.06,12.49,1447.64
2006,331,37238.40,0.00,272.50,0.00,26.37,14.33,1632.05
2006,332,37189.61,3.20,156.75,0.00,26.15,17.41,1987.59
2006,333,37142.68,2.41,130.24,0.00,26.01,18.94,2187.88
2006,334,37097.66,0.00,235.15,0.00,29.40,19.21,2224.99
2006,335,37054.57,0.00,209.97,0.00,27.95,19.21,2225.24
2006,336,37013.43,0.00,170.49,0.00,26.67,19.83,2312.46
2006,337,36974.27,0.00,223.23,0.00,28.11,18.83,2173.73
2006,338,36937.11,0.00,222.56,0.00,21.68,13.23,1519.96
2006,339,36901.98,0.00,344.59,0.00,21.86,5.85,924.84
2006,340,36868.90,0.00,334.30,0.00,24.08,8.37,1099.47
2006,341,36837.89,0.00,272.31,0.00,22.25,11.00,1311.89
2006,342,36808.96,0.00,270.95,0.00,15.53,4.89,865.53
2006,343,36782.15,0.00,351.37,0.00,21.03,3.55,787.58
2006,344,36757.45,0.00,325.16,0.00,22.91,7.64,1046.59
2006,345,36734.90,0.00,278.83,0.00,24.54,12.35,1434.40
2006,346,36714.51,0.00,299.13,0.00,25.03,11.29,1337.70
2006,347,36696.28,0.00,222.33,0.00,24.04,14.92,1695.76
2006,348,36680.23,6.67,150.57,0.00,23.72,15.76,1789.30
2006,349,36666.38,0.00,150.26,0.00,21.90,16.34,1857.24
2006,350,36654.72,0.00,249.44,0.00,24.31,14.31,1630.67
2006,351,36645.27,0.00,272.58,0.00,26.92,15.26,1733.63
2006,352,36638.04,0.00,267.17,0.00,26.78,15.52,1762.00
2006,353,36633.03,0.00,305.01,0.00,26.32,12.74,1471.63
2006,354,36630.24,0.00,298.85,0.00,25.69,12.64,1462.34
2006,355,36629.67,0.00,288.68,0.00,27.21,14.49,1649.47
2006,356,36631.33,18.50,154.78,0.00,26.02,17.89,2048.71
2006,357,36635.21,21.28,117.52,0.00,24.26,18.48,2125.87
2006,358,36641.32,22.77,137.82,0.00,24.19,17.56,2007.08
2006,359,36649.64,31.78,99.66,0.00,23.04,18.50,2128.46
2006,360,36660.17,0.00,179.43,0.00,17.93,12.20,1420.53
2006,361,36672.91,0.00,326.26,0.00,15.98,3.74,798.47
2006,362,36687.84,0.00,367.93,0.00,23.65,4.74,856.23
2006,363,36704.96,0.00,335.10,0.00,26.51,11.02,1313.46
2006,364,36724.26,0.00,307.81,0.00,27.68,14.24,1622.99
2006,365,36745.71,0.00,204.79,0.00,27.01,19.27,2233.13
2007,1,36769.43,6.57,106.74,0.00,23.89,18.66,2150.02
2007,2,36795.17,1.99,205.64,0.00,21.15,13.73,1569.99
2007,3,36823.04,0.00,279.84,0.00,26.09,14.63,1664.27
2007,4,36853.00,0.00,208.30,0.00,25.92,17.98,2059.81
2007,5,36885.04,2.61,157.28,0.00,26.59,18.53,2132.61
2007,6,36919.14,1.76,210.06,0.00,27.77,19.58,2276.41
2007,7,36955.28,1.59,260.10,0.00,28.34,17.74,2029.67
2007,8,36993.43,3.22,157.75,0.00,25.21,17.36,1981.88
2007,9,37033.57,0.00,313.72,0.00,18.55,6.45,964.41
2007,10,37075.68,0.00,307.90,0.00,16.43,4.97,870.29
2007,11,37119.74,0.00,361.73,0.00,23.12,6.46,964.71
2007,12,37165.70,0.00,351.56,0.00,25.72,9.63,1197.09
2007,13,37213.56,0.00,327.96,0.00,25.30,11.50,1356.05
2007,14,37263.28,0.00,313.82,0.00,26.09,13.23,1519.57
2007,15,37314.82,0.00,342.08,0.00,26.71,11.69,1373.84
2007,16,37368.17,0.00,342.17,0.00,27.53,12.42,1441.22
2007,17,37423.29,0.00,268.38,0.00,21.65,12.07,1408.61
2007,18,37480.15,0.00,234.16,0.00,21.20,13.15,1511.62
2007,19,37538.73,0.00,305.45,0.00,23.11,11.70,1346.38
2007,20,37598.98,0.00,340.04,0.00,22.43,9.35,1036.05
2007,21,37660.87,0.00,391.80,0.00,26.85,8.30,874.64
2007,22,37724.38,3.87,228.09,0.00,26.71,15.03,1700.00
2007,23,37789.48,0.00,217.52,0.00,21.76,14.54,1606.10
2007,24,37856.12,3.77,149.64,0.00,17.41,11.12,1322.29
2007,25,37924.27,6.44,216.70,0.00,15.33,5.90,928.40
2007,26,37993.91,0.00,393.87,0.00,18.44,2.66,600.93
2007,27,38064.99,2.98,305.70,0.00,22.61,4.35,740.07
2007,28,38137.49,2.87,183.62,0.00,18.62,10.85,1298.57
2007,29,38211.37,0.00,385.27,0.00,15.02,0.87,573.07
2007,30,38286.60,0.00,380.38,0.00,16.26,2.52,636.09
2007,31,38363.14,0.00,407.24,0.00,20.35,3.61,638.88
2007,32,38440.96,22.55,291.87,0.00,25.31,9.02,1042.29
2007,33,38520.03,22.85,155.02,0.00,22.58,15.81,1795.43
2007,34,38600.31,3.15,120.53,0.00,16.52,11.69,1373.28
2007,35,38681.77,0.00,316.57,0.00,17.03,6.67,978.79
2007,36,38764.37,0.00,219.19,0.00,14.12,7.61,1044.18
2007,37,38848.09,0.00,403.00,0.00,18.88,3.43,780.91
2007,38,38932.89,0.00,419.54,0.00,21.24,3.79,779.17
2007,39,39018.74,0.00,434.10,0.00,22.90,3.51,747.75
2007,40,39105.61,0.00,415.50,0.00,23.57,6.13,904.67
2007,41,39193.46,0.00,365.55,0.00,21.21,7.96,1069.17
2007,42,39282.27,0.00,402.89,0.00,19.95,4.72,845.08
2007,43,39372.00,0.00,340.28,0.00,23.01,11.15,1325.57
2007,44,39462.62,12.95,253.27,0.00,23.66,11.96,1397.70
2007,45,39554.10,0.00,245.45,0.00,20.99,13.41,1537.99
2007,46,39646.42,0.00,318.38,0.00,14.03,4.51,842.70
2007,47,39739.54,0.00,301.84,0.00,12.66,3.90,807.28
2007,48,39833.43,0.00,446.41,0.00,14.07,-2.38,512.89
2007,49,39928.07,5.48,242.85,0.00,13.62,4.01,813.34
2007,50,40023.42,0.00,462.08,0.00,17.99,-0.22,600.78
2007,51,40119.47,0.00,478.95,0.00,22.83,1.62,658.00
2007,52,40216.18,0.00,465.72,0.00,25.44,5.47,847.92
2007,53,40313.52,0.00,426.98,0.00,25.36,8.95,1104.46
2007,54,40411.47,0.00,433.90,0.00,24.51,7.62,1008.47
2007,55,40510.01,0.00,432.76,0.00,25.64,8.56,1068.16
2007,56,40609.10,0.00,408.93,0.00,26.45,11.00,1273.40
2007,57,40708.72,0.00,343.20,0.00,27.17,15.20,1726.63
2007,58,40808.85,0.00,322.16,0.00,28.08,16.88,1921.66
2007,59,40909.46,0.00,443.82,0.00,28.51,10.78,1204.87
2007,60,41010.54,0.00,366.04,0.00,29.44,16.20,1815.82
2007,61,41112.04,10.75,217.89,0.00,28.45,18.71,2157.35
2007,62,41213.96,16.29,225.55,0.00,21.34,12.21,1421.38
2007,63,41316.27,0.00,378.74,0.00,21.64,9.43,1180.96
2007,64,41418.94,0.00,420.48,0.00,19.84,5.68,914.36
2007,65,41521.96,0.00,492.92,0.00,22.91,2.96,745.15
2007,66,41625.30,0.00,479.35,0.00,25.25,5.90,909.34
2007,67,41728.94,0.00,458.16,0.00,25.82,8.14,1069.34
2007,68,41832.86,0.00,432.95,0.00,27.23,11.08,1313.67
2007,69,41937.03,0.00,396.63,0.00,27.49,13.50,1546.33
2007,70,42041.45,0.00,422.62,0.00,27.70,12.49,1445.14
2007,71,42146.08,0.00,443.13,0.00,28.33,11.89,1364.63
2007,72,42250.90,0.00,447.93,0.00,28.70,11.99,1365.90
2007,73,42355.91,0.00,411.10,0.00,27.11,12.72,1470.11
2007,74,42461.06,0.00,418.98,0.00,28.24,13.27,1516.34
2007,75,42566.36,7.72,238.08,0.00,26.30,15.94,1810.34
2007,76,42671.77,0.00,390.47,0.00,21.23,8.61,1113.38
2007,77,42777.28,0.00,466.29,0.00,20.85,4.51,795.01
2007,78,42882.86,0.00,494.88,0.00,23.54,5.06,792.60
2007,79,42988.50,0.00,452.20,0.00,25.21,9.10,1067.13
2007,80,43094.18,0.00,398.50,0.00,25.66,12.25,1370.20
2007,81,43199.88,0.00,431.99,0.00,27.97,12.96,1375.95
2007,82,43305.58,0.00,431.52,0.00,29.44,14.42,1500.46
2007,83,43411.27,0.00,432.05,0.00,29.28,14.38,1495.74
2007,84,43516.91,0.00,473.25,0.00,29.28,12.33,1260.06
2007,85,43622.49,0.00,446.05,0.00,29.45,14.06,1442.30
2007,86,43728.00,0.00,389.94,0.00,29.33,16.54,1777.13
2007,87,43833.41,0.00,461.63,0.00,29.51,13.46,1364.60
2007,88,43938.71,0.00,472.55,0.00,29.66,12.95,1304.23
2007,89,44043.86,0.00,412.51,0.00,29.14,15.53,1629.27
2007,90,44148.87,0.00,399.15,0.00,28.60,15.68,1649.48
2007,91,44253.69,0.00,461.25,0.00,29.38,13.56,1350.39
2007,92,44358.32,0.00,457.06,0.00,29.80,14.07,1365.50
2007,93,44462.74,0.00,449.00,0.00,29.86,14.52,1404.86
2007,94,44566.92,0.00,425.19,0.00,29.42,15.25,1510.87
2007,95,44670.83,0.00,360.38,0.00,27.30,16.08,1717.26
2007,96,44774.47,0.00,361.20,0.00,22.91,12.32,1366.41
2007,97,44877.81,0.00,387.49,0.00,19.61,8.58,1055.98
2007,98,44980.83,0.00,433.16,0.00,19.62,7.09,909.19
2007,99,45083.51,3.81,224.89,0.00,16.97,9.03,1149.79
2007,100,45185.81,8.94,191.63,0.00,18.08,11.46,1353.02
2007,101,45287.73,10.49,351.85,0.00,30.44,15.27,1635.18
2007,102,45389.24,0.00,457.13,0.00,30.22,16.01,1586.73
2007,103,45490.31,0.00,542.30,0.00,30.65,11.59,1095.60
